review_id,product_name,rating,date,review_text
61101,Basic White T-Shirt,4,2023-07-11,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
61102,Leather Jacket Brown,2,2023-02-09,عالی بود، همه ازم پرسیدن از کجا خریدم
61103,Leather Jacket Brown,3,2023-08-24,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
61104,Slim Jeans Blue,2,2023-02-02,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
61105,Basic White T-Shirt,1,2023-01-29,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
61106,Oversize Hoodie Black,5,2023-02-02,برای زمستون خیلی نازکه
61107,Slim Jeans Blue,1,2023-04-10,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
61108,Slim Jeans Blue,5,2023-05-25,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
61109,Slim Jeans Blue,1,2023-11-26,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
61110,Slim Jeans Blue,2,2023-03-06,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
61111,Oversize Hoodie Black,2,2023-05-02,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
61112,Slim Jeans Blue,1,2023-02-12,عالی بود، همه ازم پرسیدن از کجا خریدم
61113,Oversize Hoodie Black,4,2023-07-28,گرون بود ولی کیفیتش حرف نداشت
61114,Oversize Hoodie Black,1,2023-08-18,عالی بود، همه ازم پرسیدن از کجا خریدم
61115,Slim Jeans Blue,3,2023-05-07,برای زمستون خیلی نازکه
61116,Summer Cotton Dress,4,2023-07-05,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
61117,Oversize Hoodie Black,2,2023-08-25,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
61118,Slim Jeans Blue,1,2023-04-01,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
61119,Leather Jacket Brown,4,2023-02-12,عالی بود، همه ازم پرسیدن از کجا خریدم
61120,Leather Jacket Brown,3,2023-02-15,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
61121,Basic White T-Shirt,5,2023-01-25,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
61122,Oversize Hoodie Black,2,2023-12-20,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
61123,Oversize Hoodie Black,4,2023-07-14,عالی بود، همه ازم پرسیدن از کجا خریدم
61124,Leather Jacket Brown,4,2023-12-15,گرون بود ولی کیفیتش حرف نداشت
61125,Oversize Hoodie Black,4,2023-04-09,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
61126,Oversize Hoodie Black,1,2023-09-13,گرون بود ولی کیفیتش حرف نداشت
61127,Leather Jacket Brown,2,2023-11-26,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
61128,Slim Jeans Blue,2,2023-10-21,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
61129,Leather Jacket Brown,1,2023-09-03,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
61130,Summer Cotton Dress,1,2023-06-15,عالی بود، همه ازم پرسیدن از کجا خریدم
61131,Leather Jacket Brown,1,2023-09-14,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
61132,Leather Jacket Brown,3,2023-11-06,عالی بود، همه ازم پرسیدن از کجا خریدم
61133,Slim Jeans Blue,4,2023-12-18,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
61134,Leather Jacket Brown,3,2023-10-05,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
61135,Leather Jacket Brown,2,2023-07-08,برای زمستون خیلی نازکه
61136,Slim Jeans Blue,1,2023-07-05,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
61137,Leather Jacket Brown,4,2023-07-01,برای زمستون خیلی نازکه
61138,Slim Jeans Blue,5,2023-10-02,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
61139,Summer Cotton Dress,4,2023-08-15,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
61140,Slim Jeans Blue,5,2023-02-03,عالی بود، همه ازم پرسیدن از کجا خریدم
61141,Oversize Hoodie Black,4,2023-07-26,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
61142,Oversize Hoodie Black,1,2023-02-13,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
61143,Slim Jeans Blue,5,2023-09-02,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
61144,Leather Jacket Brown,5,2023-09-11,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
61145,Basic White T-Shirt,2,2023-04-19,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
61146,Basic White T-Shirt,4,2023-11-19,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
61147,Summer Cotton Dress,3,2023-04-24,عالی بود، همه ازم پرسیدن از کجا خریدم
61148,Summer Cotton Dress,3,2023-10-05,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
61149,Basic White T-Shirt,2,2023-08-25,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
61150,Basic White T-Shirt,2,2023-01-29,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
61151,Slim Jeans Blue,2,2023-08-10,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
61152,Basic White T-Shirt,1,2023-11-14,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
61153,Oversize Hoodie Black,1,2023-09-28,گرون بود ولی کیفیتش حرف نداشت
61154,Summer Cotton Dress,1,2023-08-30,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
61155,Summer Cotton Dress,1,2023-04-07,برای زمستون خیلی نازکه
61156,Oversize Hoodie Black,2,2023-12-09,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
61157,Summer Cotton Dress,2,2023-09-20,گرون بود ولی کیفیتش حرف نداشت
61158,Basic White T-Shirt,1,2023-12-06,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
61159,Summer Cotton Dress,1,2023-01-07,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
61160,Oversize Hoodie Black,5,2023-09-30,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
61161,Summer Cotton Dress,4,2023-10-15,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
61162,Basic White T-Shirt,5,2023-12-01,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
61163,Slim Jeans Blue,4,2023-07-24,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
61164,Basic White T-Shirt,1,2023-07-03,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
61165,Summer Cotton Dress,1,2023-11-14,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
61166,Leather Jacket Brown,1,2023-02-27,گرون بود ولی کیفیتش حرف نداشت
61167,Summer Cotton Dress,5,2023-04-21,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
61168,Summer Cotton Dress,2,2023-07-05,برای زمستون خیلی نازکه
61169,Oversize Hoodie Black,4,2023-05-11,عالی بود، همه ازم پرسیدن از کجا خریدم
61170,Leather Jacket Brown,5,2023-03-30,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
61171,Oversize Hoodie Black,1,2023-12-02,برای زمستون خیلی نازکه
61172,Oversize Hoodie Black,2,2023-04-28,عالی بود، همه ازم پرسیدن از کجا خریدم
61173,Basic White T-Shirt,5,2023-09-14,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
61174,Slim Jeans Blue,4,2023-04-20,برای زمستون خیلی نازکه
61175,Summer Cotton Dress,1,2023-03-08,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
61176,Leather Jacket Brown,4,2023-05-28,عالی بود، همه ازم پرسیدن از کجا خریدم
61177,Summer Cotton Dress,1,2023-08-08,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
61178,Oversize Hoodie Black,1,2023-08-02,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
61179,Slim Jeans Blue,3,2023-03-03,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
61180,Oversize Hoodie Black,4,2023-02-25,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
61181,Summer Cotton Dress,2,2023-11-08,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
61182,Basic White T-Shirt,1,2023-11-30,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
61183,Summer Cotton Dress,2,2023-12-01,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
61184,Oversize Hoodie Black,5,2023-04-06,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
61185,Leather Jacket Brown,1,2023-05-26,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
61186,Leather Jacket Brown,1,2023-02-17,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
61187,Leather Jacket Brown,1,2023-10-21,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
61188,Leather Jacket Brown,2,2023-10-05,گرون بود ولی کیفیتش حرف نداشت
61189,Leather Jacket Brown,3,2023-07-22,گرون بود ولی کیفیتش حرف نداشت
61190,Slim Jeans Blue,4,2023-07-18,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
61191,Slim Jeans Blue,1,2023-11-25,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
61192,Basic White T-Shirt,4,2023-05-04,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
61193,Leather Jacket Brown,4,2023-07-19,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
61194,Oversize Hoodie Black,4,2023-03-16,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
61195,Oversize Hoodie Black,2,2023-06-06,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
61196,Summer Cotton Dress,4,2023-05-14,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
61197,Leather Jacket Brown,5,2023-11-08,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
61198,Oversize Hoodie Black,2,2023-04-30,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
61199,Basic White T-Shirt,2,2023-01-12,عالی بود، همه ازم پرسیدن از کجا خریدم
61200,Oversize Hoodie Black,5,2023-08-23,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
